client_id,date_inscription,genre,age,type_client,ville,pays,programme_fidelite,nombre_locations_total,revenu_annuel,métier
3948,2024-03-11 08:53:58.951090,Homme,57,Particulier,Lyon,France,False,1,23392.0,Étudiant
3949,2023-05-21 08:53:58.951094,Femme,40,Particulier,Bordeaux,France,False,7,20978.0,Étudiant
3950,2023-08-12 08:53:58.951098,Femme,46,Particulier,Paris,France,True,1,25325.0,Étudiant
3951,2022-05-26 08:53:58.951103,Homme,27,Particulier,Nice,France,False,2,45373.0,Cadre
3952,2024-12-10 08:53:58.951106,Femme,36,Particulier,Lille,France,False,3,75426.0,Inconnu
3953,2023-10-24 08:53:58.951109,Homme,75,Particulier,Marseille,France,True,1,,Étudiant
3954,2023-09-10 08:53:58.951111,Homme,45,Particulier,Nice,France,False,1,60950.0,Cadre
3955,2023-02-04 08:53:58.951113,Homme,65,Professionnel,Nantes,France,False,1,46176.0,Cadre
3956,2023-02-13 08:53:58.951116,Homme,38,Particulier,Toulouse,France,False,3,75198.0,Commerçant
3957,2023-10-17 08:53:58.951118,Homme,57,Particulier,Strasbourg,France,False,4,76469.0,Étudiant
3958,2024-02-02 08:53:58.951121,Homme,51,Particulier,Paris,France,False,3,40930.0,Étudiant
3959,2023-09-25 08:53:58.951123,Femme,65,Particulier,Paris,France,False,5,28988.0,Étudiant
3960,2024-12-24 08:53:58.951126,Homme,32,Particulier,Nice,France,False,5,31157.0,Étudiant
3961,2023-05-27 08:53:58.951128,Femme,49,Professionnel,Nantes,France,False,1,59289.0,Étudiant
3962,2022-11-15 08:53:58.951131,Homme,39,Particulier,Marseille,France,False,1,45277.0,Commerçant
3963,2022-03-01 08:53:58.951133,Femme,75,Professionnel,Bordeaux,France,False,3,46913.0,Cadre
3964,2024-11-14 08:53:58.951136,Femme,46,Particulier,Paris,France,False,2,62721.0,Commerçant
3965,2024-05-20 08:53:58.951138,Femme,53,Particulier,Paris,France,False,2,22979.0,Artisan
3966,2024-08-02 08:53:58.951141,Homme,72,Particulier,Marseille,France,False,1,42419.0,Commerçant
3967,2023-08-07 08:53:58.951143,Homme,56,Particulier,Paris,France,True,4,32381.0,Commerçant
3968,2024-05-14 08:53:58.951145,Homme,37,Professionnel,Paris,France,True,2,76884.0,Retraité
3969,2022-03-19 08:53:58.951148,Femme,66,Particulier,Paris,France,False,1,79456.0,Commerçant
3970,2024-01-05 08:53:58.951150,Homme,41,Particulier,Toulouse,France,False,3,52061.0,Artisan
3971,2022-09-06 08:53:58.951153,Femme,65,Particulier,Paris,France,False,1,34802.0,Cadre
3972,2022-06-21 08:53:58.951155,Homme,43,Professionnel,Bordeaux,France,False,3,58874.0,Sans emploi
3973,2024-08-22 08:53:58.951158,Homme,51,Particulier,Bordeaux,France,False,2,26874.0,Cadre
3974,2022-11-03 08:53:58.951160,Femme,71,Particulier,Paris,France,False,1,38262.0,Artisan
3975,2024-09-19 08:53:58.951163,Homme,72,Particulier,Paris,France,False,3,27485.0,Commerçant
3976,2023-08-26 08:53:58.951165,Homme,38,Particulier,Lyon,France,False,2,60220.0,Étudiant
3977,2022-12-15 08:53:58.951167,Homme,55,Professionnel,Paris,France,False,1,71571.0,Artisan
3978,2022-12-18 08:53:58.951170,Femme,79,Particulier,Strasbourg,France,True,11,48784.0,Retraité
3979,2023-08-25 08:53:58.951172,Homme,54,Particulier,Toulouse,France,False,4,76946.0,Étudiant
3980,2022-08-09 08:53:58.951175,Femme,31,Particulier,Paris,France,False,3,30991.0,Commerçant
3981,2022-11-16 08:53:58.951177,Homme,68,Particulier,Paris,France,False,2,55624.0,Commerçant
3982,2022-10-20 08:53:58.951180,Femme,55,Particulier,Strasbourg,France,False,3,23192.0,Cadre
3983,2024-08-23 08:53:58.951182,Femme,51,Professionnel,Lyon,France,True,4,,Cadre
3984,2024-12-31 08:53:58.951184,Femme,22,Professionnel,Paris,France,True,9,31964.0,Commerçant
3985,2023-12-24 08:53:58.951187,Homme,57,Particulier,Bordeaux,France,True,4,27637.0,Étudiant
3986,2024-12-26 08:53:58.951190,Femme,54,Particulier,Paris,France,False,2,46006.0,Inconnu
3987,2023-06-15 08:53:58.951192,Femme,39,Particulier,Nantes,France,False,2,52574.0,Retraité
3988,2023-01-25 08:53:58.951194,Homme,78,Particulier,Bordeaux,France,False,8,72341.0,Étudiant
3989,2024-05-29 08:53:58.951197,Femme,76,Particulier,Nice,France,False,2,,Retraité
3990,2023-08-06 08:53:58.951199,Homme,79,Particulier,Paris,France,False,4,33939.0,Artisan
3991,2023-08-21 08:53:58.951201,Homme,68,Particulier,Toulouse,France,False,2,27821.0,Artisan
3992,2022-06-10 08:53:58.951204,Femme,75,Particulier,Nice,France,False,5,21178.0,Cadre
3993,2023-08-15 08:53:58.951206,Femme,31,Particulier,Nantes,France,False,1,54708.0,Commerçant
3994,2024-07-03 08:53:58.951209,Femme,32,Particulier,Lyon,France,True,3,60671.0,Artisan
3995,2023-03-24 08:53:58.951211,Homme,20,Particulier,Toulouse,France,False,2,42808.0,Commerçant
3996,2022-05-18 08:53:58.951214,Femme,52,Particulier,Toulouse,France,False,4,76428.0,Artisan
3997,2023-02-10 08:53:58.951216,Homme,36,Particulier,Nice,France,False,1,21999.0,Artisan
3998,2023-08-13 08:53:58.951219,Homme,47,Particulier,Bordeaux,France,False,3,33976.0,Étudiant
3999,2025-01-21 08:53:58.951221,Femme,77,Professionnel,Nice,France,False,3,37533.0,Commerçant
4000,2022-07-01 08:53:58.951224,Femme,24,Professionnel,Paris,France,False,3,63450.0,Retraité
4001,2024-05-26 08:53:58.951227,Homme,45,Professionnel,Paris,France,False,2,43597.0,Commerçant
4002,2022-07-01 08:53:58.951229,Femme,42,Particulier,Toulouse,France,False,2,31646.0,Étudiant
4003,2023-06-04 08:53:58.951231,Homme,45,Particulier,Strasbourg,France,False,1,71939.0,Étudiant
4004,2024-04-01 08:53:58.951234,Homme,23,Professionnel,Strasbourg,France,False,1,26228.0,Étudiant
4005,2023-12-07 08:53:58.951236,Femme,45,Particulier,Lyon,France,False,2,74888.0,Cadre
4006,2024-02-16 08:53:58.951239,Femme,40,Particulier,Bordeaux,France,False,2,21321.0,Étudiant
4007,2023-12-13 08:53:58.951241,Homme,52,Professionnel,Lille,France,False,6,43878.0,Artisan
4008,2023-09-11 08:53:58.951244,Homme,39,Particulier,Nice,France,False,3,57250.0,Inconnu
4009,2022-03-17 08:53:58.951246,Homme,59,Particulier,Paris,France,False,1,61564.0,Inconnu
4010,2023-04-01 08:53:58.951248,Homme,43,Particulier,Paris,France,False,3,56024.0,Cadre
4011,2023-02-11 08:53:58.951251,Femme,70,Professionnel,Paris,France,False,2,66993.0,Cadre
4012,2023-07-17 08:53:58.951253,Femme,32,Professionnel,Lille,France,True,2,49328.0,Artisan
4013,2023-01-05 08:53:58.951256,Homme,62,Particulier,Paris,France,True,2,32659.0,Inconnu
4014,2022-04-28 08:53:58.951258,Homme,32,Particulier,Toulouse,France,True,4,74829.0,Inconnu
4015,2023-07-17 08:53:58.951260,Femme,63,Professionnel,Bordeaux,France,True,2,75126.0,Cadre
4016,2022-03-17 08:53:58.951263,Femme,52,Particulier,Lyon,France,True,3,33406.0,Inconnu
4017,2023-03-23 08:53:58.951266,Femme,78,Professionnel,Paris,France,False,5,23273.0,Sans emploi
4018,2023-08-30 08:53:58.951268,Femme,58,Particulier,Bordeaux,France,True,1,42632.0,Étudiant
4019,2023-11-03 08:53:58.951270,Femme,41,Professionnel,Lyon,France,True,5,56568.0,Commerçant
4020,2023-10-15 08:53:58.951273,Homme,77,Particulier,Nantes,France,True,1,59411.0,Sans emploi
4021,2024-03-22 08:53:58.951275,Homme,43,Particulier,Strasbourg,France,False,2,63957.0,Étudiant
4022,2023-06-03 08:53:58.951278,Homme,40,Particulier,Nice,France,False,4,66666.0,Commerçant
4023,2023-02-22 08:53:58.951280,Homme,55,Professionnel,Lille,France,False,3,55909.0,Cadre
4024,2023-06-13 08:53:58.951283,Homme,43,Particulier,Bordeaux,France,False,5,55733.0,Étudiant
4025,2023-08-13 08:53:58.951285,Femme,45,Professionnel,Strasbourg,France,True,1,73476.0,Sans emploi
4026,2024-11-16 08:53:58.951288,Femme,36,Particulier,Marseille,France,False,5,67753.0,Inconnu
4027,2023-09-19 08:53:58.951290,Femme,30,Particulier,Lille,France,True,3,45188.0,Étudiant
4028,2022-06-25 08:53:58.951293,Femme,49,Particulier,Nice,France,False,1,65831.0,Cadre
4029,2023-11-11 08:53:58.951295,Homme,31,Professionnel,Nantes,France,False,7,25176.0,Commerçant
4030,2023-03-30 08:53:58.951298,Homme,29,Particulier,Bordeaux,France,True,1,63553.0,Cadre
4031,2024-10-19 08:53:58.951300,Femme,42,Professionnel,Lyon,France,True,5,49745.0,Artisan
4032,2023-04-07 08:53:58.951303,Homme,71,Particulier,Nantes,France,False,5,71739.0,Artisan
4033,2023-05-19 08:53:58.951305,Homme,66,Particulier,Bordeaux,France,True,1,31243.0,Sans emploi
4034,2022-04-25 08:53:58.951308,Homme,29,Professionnel,Paris,France,False,9,57969.0,Artisan
4035,2024-11-06 08:53:58.951310,Femme,31,Professionnel,Paris,France,True,2,,Retraité
4036,2024-04-25 08:53:58.951312,Homme,38,Particulier,Lyon,France,True,1,32794.0,Artisan
4037,2022-04-14 08:53:58.951315,Femme,42,Professionnel,Paris,France,False,1,33698.0,Cadre
4038,2024-09-14 08:53:58.951317,Femme,64,Particulier,Paris,France,True,2,56229.0,Retraité
4039,2022-08-25 08:53:58.951319,Homme,73,Particulier,Lyon,France,False,5,,Artisan
4040,2023-12-08 08:53:58.951322,Homme,42,Professionnel,Lyon,France,False,1,39067.0,Cadre
4041,2024-05-08 08:53:58.951325,Homme,45,Professionnel,Paris,France,True,4,55515.0,Étudiant
4042,2023-02-05 08:53:58.951327,Homme,74,Particulier,Marseille,France,False,1,,Commerçant
4043,2024-11-30 08:53:58.951329,Femme,68,Professionnel,Lille,France,True,2,52129.0,Inconnu
4044,2024-07-09 08:53:58.951332,Homme,73,Professionnel,Lille,France,False,1,,Retraité
4045,2022-04-25 08:53:58.951334,Femme,51,Professionnel,Bordeaux,France,True,6,23830.0,Inconnu
4046,2022-12-09 08:53:58.951337,Femme,66,Particulier,Bordeaux,France,True,1,34470.0,Inconnu
4047,2022-09-24 08:53:58.951339,Femme,63,Professionnel,Marseille,France,True,10,33018.0,Cadre
4048,2023-09-24 08:53:58.951342,Homme,42,Particulier,Paris,France,False,2,75483.0,Retraité
4049,2024-02-26 08:53:58.951344,Femme,38,Particulier,Lyon,France,True,5,45533.0,Étudiant
4050,2024-07-28 08:53:58.951347,Homme,28,Particulier,Marseille,France,True,4,24188.0,Inconnu
4051,2025-01-08 08:53:58.951349,Homme,23,Particulier,Paris,France,False,3,49578.0,Inconnu
4052,2022-10-21 08:53:58.951352,Femme,53,Professionnel,Paris,France,True,1,,Commerçant
4053,2024-06-08 08:53:58.951354,Homme,69,Particulier,Paris,France,False,3,66791.0,Étudiant
4054,2024-05-26 08:53:58.951357,Femme,35,Particulier,Bordeaux,France,False,10,58518.0,Cadre
4055,2024-04-26 08:53:58.951360,Homme,53,Particulier,Lille,France,False,3,,Sans emploi
4056,2022-10-08 08:53:58.951362,Homme,78,Particulier,Lille,France,True,3,28109.0,Retraité
4057,2023-09-07 08:53:58.951365,Homme,32,Particulier,Nantes,France,False,3,38924.0,Cadre
4058,2023-03-27 08:53:58.951367,Femme,30,Particulier,Lyon,France,True,1,76748.0,Commerçant
4059,2023-05-24 08:53:58.951369,Homme,20,Professionnel,Lyon,France,False,4,42815.0,Cadre
4060,2024-07-27 08:53:58.951372,Femme,59,Particulier,Nantes,France,False,7,27273.0,Inconnu
4061,2024-12-12 08:53:58.951374,Autre,77,Professionnel,Bordeaux,France,True,1,,Commerçant
4062,2023-08-13 08:53:58.951377,Homme,59,Particulier,Nice,France,True,2,75256.0,Cadre
4063,2022-06-04 08:53:58.951379,Homme,23,Professionnel,Paris,France,False,1,79224.0,Étudiant
4064,2023-09-29 08:53:58.951381,Femme,29,Professionnel,Nantes,France,False,2,39938.0,Cadre
4065,2022-08-27 08:53:58.951384,Femme,65,Particulier,Nantes,France,True,4,51048.0,Étudiant
4066,2024-10-01 08:53:58.951387,Homme,64,Particulier,Lille,France,False,1,37047.0,Commerçant
4067,2022-10-30 08:53:58.951389,Femme,18,Particulier,Toulouse,France,False,4,47806.0,Cadre
4068,2024-05-27 08:53:58.951391,Femme,25,Particulier,Strasbourg,France,False,1,21430.0,Inconnu
4069,2024-09-04 08:53:58.951394,Femme,39,Particulier,Nice,France,False,2,70372.0,Étudiant
4070,2025-01-21 08:53:58.951397,Homme,48,Particulier,Paris,France,False,4,36338.0,Cadre
4071,2022-08-03 08:53:58.951399,Homme,54,Particulier,Marseille,France,False,4,69422.0,Sans emploi
4072,2024-04-05 08:53:58.951401,Homme,63,Particulier,Lille,France,True,2,52435.0,Cadre
4073,2025-01-19 08:53:58.951404,Femme,32,Particulier,Lyon,France,False,4,62260.0,Étudiant
4074,2025-01-13 08:53:58.951406,Femme,46,Particulier,Paris,France,True,2,65385.0,Sans emploi
4075,2023-12-22 08:53:58.951409,Homme,57,Particulier,Nice,France,False,2,50066.0,Sans emploi
4076,2022-06-27 08:53:58.951411,Homme,35,Professionnel,Lille,France,True,4,61370.0,Artisan
4077,2024-08-25 08:53:58.951414,Homme,39,Particulier,Toulouse,France,False,3,79825.0,Commerçant
4078,2022-06-29 08:53:58.951416,Homme,51,Particulier,Nantes,France,True,2,,Étudiant
4079,2022-03-23 08:53:58.951419,Femme,41,Particulier,Paris,France,True,3,46668.0,Cadre
4080,2024-05-31 08:53:58.951421,Femme,50,Particulier,Strasbourg,France,True,3,64937.0,Commerçant
4081,2024-04-13 08:53:58.951424,Femme,46,Professionnel,Lille,France,False,2,72343.0,Inconnu
4082,2023-05-25 08:53:58.951427,Femme,55,Particulier,Nice,France,False,1,78019.0,Cadre
4083,2023-12-30 08:53:58.951429,Homme,50,Particulier,Paris,France,True,3,64402.0,Commerçant
4084,2023-10-12 08:53:58.951432,Femme,62,Particulier,Lyon,France,False,4,56548.0,Cadre
4085,2024-02-12 08:53:58.951434,Homme,18,Particulier,Paris,France,False,3,64398.0,Inconnu
4086,2024-06-21 08:53:58.951437,Homme,78,Professionnel,Marseille,France,True,6,54187.0,Commerçant
4087,2022-09-15 08:53:58.951439,Homme,58,Professionnel,Paris,France,True,4,28032.0,Commerçant
4088,2022-11-06 08:53:58.951442,Homme,39,Particulier,Lyon,France,True,4,54317.0,Artisan
4089,2023-12-19 08:53:58.951444,Homme,35,Particulier,Paris,France,False,3,28380.0,Commerçant
4090,2022-03-20 08:53:58.951447,Homme,70,Professionnel,Marseille,France,True,10,79702.0,Commerçant
4091,2024-07-08 08:53:58.951449,Femme,20,Professionnel,Lille,France,False,5,58380.0,Artisan
4092,2023-06-06 08:53:58.951452,Homme,20,Particulier,Toulouse,France,False,1,55409.0,Retraité
4093,2025-01-26 08:53:58.951455,Femme,78,Particulier,Nantes,France,False,3,47458.0,Cadre
4094,2024-08-11 08:53:58.951457,Femme,50,Particulier,Paris,France,True,2,77482.0,Sans emploi
4095,2024-11-06 08:53:58.951460,Femme,26,Professionnel,Toulouse,France,True,1,50074.0,Retraité
4096,2025-01-03 08:53:58.951462,Homme,45,Particulier,Marseille,France,True,2,78755.0,Commerçant
4097,2023-12-22 08:53:58.951465,Femme,41,Particulier,Lille,France,True,2,43203.0,Étudiant
4098,2023-11-28 08:53:58.951467,Homme,34,Particulier,Bordeaux,France,False,1,39452.0,Artisan
4099,2022-09-21 08:53:58.951470,Femme,59,Particulier,Paris,France,False,4,28891.0,Inconnu
4100,2024-04-13 08:53:58.951472,Homme,59,Particulier,Marseille,France,False,2,59633.0,Commerçant
4101,2023-06-07 08:53:58.951475,Femme,46,Particulier,Paris,France,True,3,56359.0,Commerçant
4102,2024-10-15 08:53:58.951477,Femme,37,Particulier,Paris,France,False,2,53975.0,Sans emploi
4103,2023-02-24 08:53:58.951479,Femme,33,Particulier,Marseille,France,False,3,,Étudiant
4104,2022-05-02 08:53:58.951482,Femme,36,Particulier,Paris,France,False,5,57488.0,Cadre
4105,2024-03-25 08:53:58.951484,Homme,57,Professionnel,Nice,France,True,8,48448.0,Inconnu
4106,2022-04-10 08:53:58.951487,Femme,59,Particulier,Paris,France,False,1,24011.0,Commerçant
4107,2024-03-20 08:53:58.951489,Homme,52,Particulier,Paris,France,True,1,43752.0,Étudiant
4108,2022-09-06 08:53:58.951492,Femme,34,Particulier,Lyon,France,True,12,22649.0,Commerçant
4109,2023-08-21 08:53:58.951494,Femme,79,Professionnel,Nice,France,True,1,41395.0,Artisan
4110,2023-02-15 08:53:58.951497,Homme,31,Professionnel,Strasbourg,France,False,4,49406.0,Inconnu
4111,2024-04-10 08:53:58.951499,Homme,73,Particulier,Lyon,France,True,6,,Artisan
4112,2023-09-08 08:53:58.951502,Homme,64,Professionnel,Lille,France,False,4,40560.0,Artisan
4113,2024-10-26 08:53:58.951504,Femme,56,Particulier,Paris,France,False,1,74676.0,Inconnu
4114,2025-01-25 08:53:58.951507,Femme,59,Professionnel,Nantes,France,False,7,71510.0,Étudiant
4115,2023-01-24 08:53:58.951509,Femme,22,Professionnel,Nice,France,False,1,58302.0,Inconnu
4116,2024-10-27 08:53:58.951512,Femme,56,Particulier,Paris,France,False,4,,Commerçant
4117,2024-08-26 08:53:58.951514,Femme,73,Particulier,Nantes,France,False,1,73356.0,Sans emploi
4118,2023-07-19 08:53:58.951517,Femme,51,Professionnel,Bordeaux,France,True,3,79702.0,Sans emploi
4119,2023-07-08 08:53:58.951519,Homme,42,Professionnel,Nice,France,True,1,,Sans emploi
4120,2022-10-12 08:53:58.951522,Femme,57,Professionnel,Lille,France,False,11,79833.0,Commerçant
4121,2023-04-03 08:53:58.951524,Homme,64,Particulier,Paris,France,False,1,24793.0,Inconnu
4122,2023-06-06 08:53:58.951526,Homme,51,Particulier,Lyon,France,False,1,49443.0,Cadre
4123,2022-11-19 08:53:58.951529,Homme,65,Particulier,Paris,France,False,1,55196.0,Commerçant
4124,2023-03-08 08:53:58.951531,Homme,58,Particulier,Bordeaux,France,False,6,61243.0,Cadre
4125,2024-05-21 08:53:58.951534,Femme,77,Particulier,Nantes,France,True,1,32716.0,Retraité
4126,2024-05-29 08:53:58.951537,Homme,65,Particulier,Toulouse,France,False,2,44622.0,Artisan
4127,2024-12-30 08:53:58.951540,Femme,75,Particulier,Marseille,France,False,1,28248.0,Artisan
4128,2024-12-20 08:53:58.951542,Homme,46,Particulier,Nice,France,False,2,62245.0,Sans emploi
4129,2023-08-31 08:53:58.951545,Homme,67,Particulier,Nice,France,True,5,73221.0,Inconnu
4130,2022-06-08 08:53:58.951547,Femme,36,Particulier,Marseille,France,False,3,,Cadre
4131,2024-09-18 08:53:58.951550,Femme,47,Particulier,Toulouse,France,False,2,37781.0,Commerçant
4132,2023-03-31 08:53:58.951552,Femme,79,Particulier,Lyon,France,False,2,23493.0,Artisan
4133,2022-03-21 08:53:58.951555,Homme,61,Particulier,Strasbourg,France,False,2,54391.0,Artisan
4134,2022-10-14 08:53:58.951557,Homme,79,Particulier,Lille,France,False,2,50267.0,Artisan
4135,2023-11-28 08:53:58.951559,Homme,23,Particulier,Lyon,France,False,3,58464.0,Commerçant
4136,2023-12-08 08:53:58.951562,Femme,61,Particulier,Marseille,France,True,1,24988.0,Cadre
4137,2022-07-15 08:53:58.951564,Femme,37,Professionnel,Lille,France,False,1,,Commerçant
4138,2024-02-10 08:53:58.951567,Femme,47,Professionnel,Marseille,France,False,2,42614.0,Étudiant
4139,2023-02-26 08:53:58.951569,Femme,38,Particulier,Paris,France,False,8,41029.0,Sans emploi
4140,2025-01-17 08:53:58.951571,Homme,68,Professionnel,Nice,France,True,1,60270.0,Commerçant
4141,2024-11-10 08:53:58.951574,Homme,76,Particulier,Paris,France,False,3,72066.0,Artisan
4142,2024-04-14 08:53:58.951576,Femme,69,Particulier,Marseille,France,False,1,64662.0,Retraité
4143,2024-02-29 08:53:58.951579,Homme,26,Professionnel,Marseille,France,True,2,32933.0,Artisan
4144,2022-07-15 08:53:58.951582,Homme,53,Particulier,Toulouse,France,True,1,51135.0,Étudiant
4145,2022-08-16 08:53:58.951584,Homme,36,Particulier,Toulouse,France,False,2,61667.0,Commerçant
4146,2024-07-14 08:53:58.951586,Femme,31,Particulier,Bordeaux,France,False,2,,Cadre
4147,2022-11-07 08:53:58.951589,Homme,42,Particulier,Marseille,France,False,2,66575.0,Inconnu
4148,2023-04-24 08:53:58.951591,Homme,47,Particulier,Strasbourg,France,False,2,62603.0,Retraité
4149,2024-06-12 08:53:58.951594,Homme,29,Professionnel,Marseille,France,True,1,,Commerçant
4150,2024-09-28 08:53:58.951596,Femme,65,Particulier,Lyon,France,False,1,21668.0,Inconnu
4151,2024-04-11 08:53:58.951599,Homme,66,Particulier,Lyon,France,False,11,77928.0,Commerçant
4152,2022-08-10 08:53:58.951601,Homme,29,Professionnel,Marseille,France,False,1,72721.0,Sans emploi
4153,2024-01-07 08:53:58.951604,Femme,79,Particulier,Marseille,France,False,5,20675.0,Commerçant
4154,2022-06-28 08:53:58.951606,Homme,43,Particulier,Marseille,France,False,2,41322.0,Retraité
4155,2023-02-21 08:53:58.951609,Homme,56,Particulier,Paris,France,True,1,43257.0,Artisan
4156,2024-09-19 08:53:58.951611,Homme,65,Particulier,Toulouse,France,False,3,72276.0,Retraité
4157,2024-08-11 08:53:58.951613,Homme,32,Particulier,Nice,France,False,3,69365.0,Commerçant
4158,2022-06-06 08:53:58.951616,Homme,61,Particulier,Marseille,France,False,5,45132.0,Cadre
4159,2024-04-26 08:53:58.951618,Femme,52,Professionnel,Lille,France,False,1,51655.0,Commerçant
4160,2022-05-13 08:53:58.951621,Femme,75,Particulier,Nice,France,False,1,60715.0,Cadre
4161,2024-04-02 08:53:58.951623,Homme,64,Particulier,Strasbourg,France,True,4,,Cadre
4162,2022-06-11 08:53:58.951626,Homme,36,Particulier,Toulouse,France,False,4,40828.0,Retraité
4163,2023-08-25 08:53:58.951628,Femme,55,Professionnel,Paris,France,False,3,40803.0,Artisan
4164,2022-08-09 08:53:58.951631,Homme,69,Professionnel,Paris,France,True,2,69739.0,Commerçant
4165,2024-03-27 08:53:58.951633,Femme,60,Professionnel,Nice,France,True,4,48460.0,Étudiant
4166,2023-11-15 08:53:58.951635,Femme,68,Particulier,Toulouse,France,False,1,44017.0,Artisan
