location_id,client_id,date_location,duree_location,type_vehicule,type_carburant,lieu_location,kilométrage,prix_total,remise_appliquee,programme_fidelite_utilise,premiere_location
8874,4358,2024-09-12,6,Citadine,Diesel,Aéroport,365.0,434.67,False,False,False
8875,1220,2024-08-21,30,SUV,Diesel,Gare,714.0,1094.14,False,False,True
8876,2492,2024-03-22,26,Utilitaire,Essence,Aéroport,152.0,2706.7,False,False,False
8877,1664,2024-06-08,27,Berline,Diesel,Aéroport,949.0,926.43,False,False,False
8878,68,2024-08-20,22,SUV,Essence,Centre-ville,417.0,2102.53,False,False,False
8879,3181,2024-10-27,3,Berline,Diesel,Gare,715.0,240.05,False,False,False
8880,4187,2024-07-07,13,Utilitaire,Diesel,Aéroport,481.0,852.37,True,False,True
8881,4256,2025-01-29,28,SUV,Diesel,Aéroport,582.0,1038.9,True,True,True
8882,980,2024-11-25,15,Citadine,Diesel,Aéroport,,805.15,False,False,False
8883,1657,2024-03-31,5,Citadine,Électrique,Aéroport,274.0,156.58,False,False,False
8884,3241,2024-04-03,4,Berline,Essence,Gare,790.0,125.1,False,False,False
8885,2063,2024-04-05,1,Citadine,Essence,Aéroport,515.0,48.07,False,True,False
8886,4020,2025-02-22,1,Citadine,Diesel,Centre-ville,516.0,118.15,False,True,True
8887,1717,2024-04-14,23,SUV,Essence,Centre-ville,407.0,1070.36,False,True,False
8888,1066,2024-10-24,22,SUV,Essence,Gare,419.0,927.82,False,False,False
8889,1475,2024-02-27,8,SUV,Hybride,Gare,296.0,864.51,False,False,False
8890,5,2024-12-29,5,Berline,Diesel,Centre-ville,481.0,530.08,False,False,True
8891,3524,2024-07-16,9,Berline,Diesel,Aéroport,839.0,418.33,False,True,False
8892,2807,2024-03-10,4,Citadine,Hybride,Gare,489.0,394.92,False,False,False
8893,2256,2024-06-22,6,SUV,Diesel,Aéroport,603.0,516.47,True,True,True
8894,2049,2024-04-03,26,Berline,Diesel,Gare,645.0,2955.22,False,False,False
8895,4736,2024-06-23,4,SUV,Diesel,Gare,787.0,177.09,True,False,False
8896,2385,2024-08-14,18,Citadine,Électrique,Aéroport,814.0,1098.12,False,True,False
8897,140,2024-08-24,29,Citadine,Électrique,Gare,801.0,2849.2,False,False,True
8898,4729,2024-03-06,28,Citadine,Essence,Gare,874.0,2756.83,False,False,False
8899,3557,2024-11-08,28,Citadine,Essence,Aéroport,505.0,1703.02,False,False,False
8900,3377,2024-03-16,8,SUV,Essence,Aéroport,638.0,726.92,False,True,True
8901,3442,2024-09-08,14,SUV,Essence,Gare,676.0,587.11,False,False,False
8902,2156,2025-02-13,7,SUV,Diesel,Aéroport,315.0,620.0,True,False,True
8903,238,2024-08-09,4,Berline,Hybride,Gare,433.0,376.28,False,True,False
8904,1666,2024-10-11,10,Citadine,Hybride,Centre-ville,394.0,342.19,False,False,False
8905,242,2024-10-31,28,Berline,Essence,Centre-ville,552.0,2353.24,False,True,False
8906,3650,2024-08-22,6,SUV,Électrique,Aéroport,52.0,419.61,False,False,False
8907,338,2025-01-20,21,Utilitaire,Hybride,Gare,665.0,1728.12,False,False,False
8908,1081,2024-05-11,7,Citadine,Essence,Gare,785.0,583.0,True,False,False
8909,4471,2025-02-02,4,Citadine,Diesel,Aéroport,776.0,350.65,True,False,False
8910,1521,2024-05-13,28,Utilitaire,Diesel,Aéroport,890.0,3113.77,False,False,False
8911,3478,2025-01-03,6,Citadine,Diesel,Gare,580.0,313.32,False,False,True
8912,1381,2024-04-29,25,Citadine,Électrique,Aéroport,787.0,1772.89,False,True,False
8913,524,2024-04-11,19,Citadine,Hybride,Gare,403.0,927.81,False,False,True
8914,746,2024-11-20,29,SUV,Essence,Aéroport,62.0,940.84,False,True,False
8915,4442,2024-11-17,29,SUV,Essence,Aéroport,355.0,2144.35,True,True,True
8916,4882,2024-11-05,25,Citadine,Hybride,Aéroport,838.0,1522.61,False,False,False
8917,1124,2024-07-28,7,Utilitaire,Électrique,Gare,89.0,616.5,False,True,False
8918,2733,2024-11-20,8,SUV,Essence,Aéroport,927.0,469.45,False,True,False
8919,202,2024-04-14,27,Citadine,Hybride,Gare,,1163.19,False,False,False
8920,1578,2024-08-03,3,Citadine,Diesel,Gare,81.0,319.57,True,False,False
8921,3667,2024-08-01,18,Citadine,Essence,Aéroport,293.0,1043.81,False,True,False
8922,2509,2024-05-21,21,Berline,Essence,Aéroport,396.0,1405.55,False,False,False
8923,3666,2024-10-22,22,Citadine,Hybride,Gare,843.0,1413.62,True,False,True
8924,4248,2024-05-04,25,Citadine,Électrique,Centre-ville,626.0,1028.87,False,True,False
8925,854,2024-09-26,30,Citadine,Hybride,Aéroport,184.0,1061.61,False,False,False
8926,2555,2024-03-16,25,Citadine,Essence,Gare,484.0,1381.05,False,False,False
8927,994,2024-04-24,19,Berline,Hybride,Gare,961.0,757.31,False,False,False
8928,861,2024-12-04,2,SUV,Essence,Aéroport,177.0,101.42,False,False,False
8929,647,2025-01-12,25,SUV,Électrique,Gare,383.0,1917.14,True,True,True
8930,2320,2024-05-21,18,SUV,Essence,Aéroport,316.0,1570.07,False,True,False
8931,4794,2024-08-09,8,Citadine,Essence,Gare,914.0,721.78,False,True,False
8932,49,2024-06-01,2,Berline,Diesel,Gare,,215.07,False,True,False
8933,649,2024-07-09,1,Citadine,Essence,Centre-ville,800.0,116.58,False,False,False
8934,4935,2024-05-11,25,Citadine,Électrique,Aéroport,856.0,1111.11,True,False,False
8935,3846,2024-06-16,23,Berline,Diesel,Aéroport,260.0,1889.78,False,True,True
8936,1748,2024-05-13,17,Utilitaire,Essence,Gare,777.0,1086.94,False,False,False
8937,4073,2025-01-09,12,SUV,Hybride,Gare,940.0,1287.15,False,False,False
8938,2751,2024-09-11,13,Berline,Diesel,Centre-ville,251.0,1126.07,False,False,False
8939,4056,2024-09-15,1,SUV,Hybride,Gare,65.0,108.57,False,True,False
8940,638,2024-05-12,21,Citadine,Essence,Gare,535.0,1858.12,False,True,False
8941,4056,2024-06-02,8,Citadine,Essence,Gare,987.0,730.86,False,True,False
8942,1811,2024-08-12,1,Citadine,Électrique,Gare,639.0,61.4,False,True,True
8943,4061,2024-12-08,15,Citadine,Essence,Aéroport,688.0,1556.21,False,True,True
8944,2802,2024-05-19,11,Berline,Diesel,Gare,803.0,579.39,False,True,False
8945,2985,2025-01-23,18,Citadine,Hybride,Gare,200.0,543.98,False,True,False
8946,4592,2024-11-08,21,Citadine,Diesel,Gare,527.0,2250.37,False,True,True
8947,3493,2024-08-25,25,Citadine,Essence,Aéroport,541.0,1412.0,False,False,True
8948,1193,2024-09-05,16,Berline,Diesel,Centre-ville,564.0,657.98,True,True,False
8949,61,2024-09-11,11,Utilitaire,Essence,Gare,950.0,1214.97,False,False,False
8950,3205,2024-04-11,3,SUV,Diesel,Centre-ville,,297.54,False,True,False
8951,2067,2024-10-20,19,SUV,Essence,Gare,221.0,1327.29,False,False,True
8952,2380,2024-06-10,5,SUV,Essence,Aéroport,793.0,274.27,False,True,False
8953,4114,2025-02-16,18,Citadine,Essence,Centre-ville,275.0,1378.55,False,False,False
8954,396,2024-04-18,8,SUV,Essence,Aéroport,793.0,800.51,False,False,False
8955,2317,2024-06-21,25,SUV,Essence,Gare,719.0,1558.09,True,False,False
8956,811,2024-08-13,1,Berline,Électrique,Aéroport,989.0,101.89,True,False,True
8957,1809,2024-11-18,25,Berline,Essence,Aéroport,717.0,2178.77,False,False,True
8958,1692,2024-09-17,15,Berline,Hybride,Gare,,665.56,False,False,False
8959,3618,2024-08-28,6,SUV,Électrique,Gare,908.0,288.04,False,False,False
8960,150,2025-01-25,13,Citadine,Hybride,Aéroport,589.0,721.0,True,False,False
8961,4682,2025-02-07,17,Berline,Hybride,Centre-ville,492.0,1436.21,False,True,False
8962,175,2024-10-28,23,SUV,Hybride,Centre-ville,155.0,1205.32,False,False,True
8963,3514,2024-12-17,15,Citadine,Hybride,Centre-ville,442.0,1657.71,False,False,False
8964,2099,2024-05-12,1,SUV,Hybride,Aéroport,203.0,83.14,False,True,True
8965,2151,2024-03-29,2,SUV,Essence,Gare,766.0,226.36,False,False,True
8966,1803,2024-12-14,14,Citadine,Diesel,Gare,234.0,639.02,True,True,True
8967,1766,2024-11-11,15,Berline,Essence,Gare,556.0,576.17,False,False,False
8968,1133,2024-08-31,10,Utilitaire,Essence,Gare,978.0,986.78,False,False,False
8969,2820,2024-07-05,6,Utilitaire,Essence,Aéroport,212.0,420.1,False,True,False
8970,4502,2024-10-21,25,SUV,Diesel,Gare,836.0,1642.77,False,True,False
8971,2960,2024-03-24,14,Berline,Essence,Aéroport,556.0,1640.04,False,False,True
8972,3219,2024-10-06,29,SUV,Diesel,Centre-ville,573.0,2457.14,True,False,False
8973,1893,2024-09-08,12,Utilitaire,Essence,Gare,484.0,727.3,True,False,False
8974,1752,2024-05-24,4,Citadine,Essence,Aéroport,,359.73,False,False,True
8975,2599,2024-04-05,5,SUV,Hybride,Aéroport,421.0,411.63,True,False,False
8976,2735,2024-04-28,28,SUV,Essence,Aéroport,742.0,2735.27,False,False,False
8977,763,2025-01-08,12,Citadine,Essence,Gare,682.0,1176.31,False,False,False
8978,3188,2024-04-12,18,Berline,Hybride,Gare,633.0,764.13,True,False,False
8979,290,2024-06-21,29,Berline,Hybride,Gare,708.0,1914.33,False,True,False
8980,3917,2024-03-14,4,SUV,Diesel,Centre-ville,681.0,372.94,False,True,False
8981,1056,2024-10-10,17,Berline,Essence,Aéroport,437.0,1675.87,False,False,False
8982,570,2024-05-16,8,SUV,Diesel,Gare,727.0,803.6,False,False,True
8983,2859,2025-01-20,2,Citadine,Essence,Centre-ville,273.0,223.64,False,False,True
8984,1728,2024-10-26,27,Berline,Essence,Centre-ville,666.0,2352.31,False,False,False
8985,4213,2024-05-21,11,SUV,Hybride,Centre-ville,124.0,861.26,False,True,False
8986,1665,2024-10-18,10,Citadine,Diesel,Aéroport,507.0,1058.51,True,False,True
8987,2626,2025-01-30,4,Utilitaire,Diesel,Aéroport,164.0,208.54,False,False,False
8988,55,2024-04-16,14,Utilitaire,Hybride,Gare,809.0,1280.66,False,False,False
8989,3912,2024-05-02,14,Citadine,Essence,Centre-ville,732.0,798.74,False,True,True
8990,3578,2025-01-28,5,Citadine,Hybride,Centre-ville,871.0,313.83,False,False,False
8991,204,2024-06-25,27,Citadine,Hybride,Aéroport,772.0,2884.92,True,False,False
8992,3406,2024-07-15,10,Citadine,Diesel,Centre-ville,323.0,513.06,False,True,False
8993,1887,2024-09-25,21,Berline,Diesel,Aéroport,106.0,2314.78,False,True,False
8994,3661,2024-10-14,16,Utilitaire,Essence,Centre-ville,710.0,693.89,False,False,True
8995,4644,2025-02-01,30,Citadine,Hybride,Centre-ville,767.0,2710.98,False,False,False
8996,4038,2024-09-21,23,Berline,Essence,Gare,306.0,1216.67,True,True,False
8997,1589,2024-09-11,12,Citadine,Essence,Centre-ville,485.0,1099.22,False,False,False
8998,2260,2024-06-04,1,SUV,Électrique,Gare,338.0,35.51,False,False,False
8999,4574,2024-03-12,22,Utilitaire,Hybride,Aéroport,593.0,1984.32,False,False,False
9000,4717,2024-06-21,22,Citadine,Électrique,Centre-ville,497.0,1334.27,False,False,False
9001,2147,2024-05-01,24,Berline,Hybride,Gare,698.0,1838.35,False,False,False
9002,3622,2024-05-20,16,Berline,Diesel,Gare,126.0,1881.34,False,True,False
9003,3913,2024-04-07,14,Berline,Essence,Aéroport,669.0,1556.16,True,True,False
9004,4751,2024-09-29,22,SUV,Essence,Centre-ville,294.0,1568.18,False,False,True
9005,1441,2024-05-13,25,Citadine,Hybride,Gare,673.0,1835.77,False,False,False
9006,3536,2024-07-26,29,Berline,Essence,Centre-ville,151.0,2887.38,True,False,True
9007,3670,2025-01-28,1,Citadine,Diesel,Aéroport,524.0,70.75,False,False,True
9008,2473,2024-11-21,10,Berline,Essence,Gare,414.0,320.98,False,True,True
9009,3932,2024-10-16,27,Citadine,Essence,Aéroport,565.0,1676.73,False,False,False
9010,1369,2024-09-09,12,Citadine,Diesel,Gare,445.0,1005.58,False,False,False
9011,1597,2024-12-16,18,Citadine,Essence,Aéroport,311.0,1308.33,False,False,True
9012,3763,2025-01-31,20,Citadine,Essence,Centre-ville,,1824.09,False,True,False
9013,4376,2024-06-01,14,Citadine,Diesel,Centre-ville,726.0,681.87,False,True,True
9014,4082,2024-05-19,2,Berline,Diesel,Gare,706.0,148.44,False,False,True
9015,360,2024-06-01,23,Citadine,Diesel,Aéroport,739.0,2501.33,False,False,False
9016,1556,2024-06-19,7,Berline,Essence,Aéroport,467.0,579.33,False,False,False
9017,1057,2024-07-10,25,Citadine,Diesel,Gare,520.0,1006.15,True,False,True
9018,3559,2024-11-04,28,SUV,Hybride,Gare,611.0,1349.22,False,True,False
9019,2679,2025-02-19,11,Citadine,Diesel,Aéroport,626.0,1210.23,True,False,True
9020,1243,2024-04-15,27,SUV,Essence,Centre-ville,956.0,1181.5,True,True,False
9021,2072,2024-04-10,2,SUV,Électrique,Gare,222.0,118.05,False,True,False
9022,2363,2025-01-22,10,Citadine,Diesel,Centre-ville,246.0,534.15,False,True,False
9023,2707,2024-08-13,30,Citadine,Hybride,Centre-ville,739.0,1231.96,False,False,False
9024,1742,2024-10-22,4,SUV,Essence,Gare,889.0,156.75,False,False,False
9025,787,2024-09-28,17,SUV,Essence,Gare,611.0,768.67,False,False,False
9026,4127,2024-07-06,4,Berline,Diesel,Aéroport,396.0,135.89,False,False,True
9027,4975,2024-09-03,8,Citadine,Diesel,Gare,808.0,442.18,True,False,False
9028,601,2024-08-20,16,SUV,Diesel,Aéroport,590.0,1664.07,False,True,True
9029,1767,2024-08-20,17,Utilitaire,Diesel,Centre-ville,858.0,843.89,False,False,False
9030,1363,2024-11-05,4,Berline,Essence,Centre-ville,895.0,375.11,False,False,False
9031,2155,2024-10-17,22,SUV,Hybride,Centre-ville,274.0,2093.0,False,False,True
9032,3937,2024-04-27,9,Berline,Essence,Aéroport,152.0,968.91,False,True,False
9033,718,2024-03-14,16,Citadine,Essence,Gare,764.0,1415.13,False,True,True
9034,1197,2025-01-13,22,Citadine,Diesel,Centre-ville,918.0,2215.37,False,False,False
9035,3293,2024-08-28,8,Citadine,Diesel,Gare,519.0,496.88,False,False,False
9036,1668,2025-02-04,27,Berline,Essence,Aéroport,,2314.49,False,False,False
9037,3553,2024-08-02,10,Berline,Essence,Centre-ville,341.0,865.79,True,False,False
9038,4766,2024-06-29,11,Citadine,Essence,Centre-ville,367.0,1297.43,False,True,False
9039,786,2024-08-23,24,SUV,Essence,Gare,659.0,741.27,False,False,False
9040,3542,2024-10-31,26,Citadine,Hybride,Aéroport,148.0,2864.49,False,False,True
9041,2090,2024-04-25,22,Utilitaire,Diesel,Gare,971.0,1948.24,False,True,False
9042,2175,2024-09-28,25,Citadine,Diesel,Gare,578.0,2574.46,False,True,False
9043,1976,2024-04-08,10,SUV,Diesel,Aéroport,435.0,806.18,False,True,False
9044,4137,2024-03-03,12,SUV,Essence,Centre-ville,573.0,1286.88,False,False,True
9045,2771,2024-05-16,8,Utilitaire,Diesel,Aéroport,774.0,654.27,False,True,True
9046,3621,2024-04-23,16,Citadine,Hybride,Gare,88.0,1328.05,False,True,False
9047,3521,2024-09-10,27,Citadine,Diesel,Aéroport,737.0,1188.23,False,False,True
9048,3199,2024-08-07,9,Citadine,Hybride,Gare,660.0,521.82,False,True,True
9049,3761,2025-02-05,30,SUV,Diesel,Gare,591.0,1856.2,False,True,False
9050,3646,2024-07-08,16,Berline,Essence,Centre-ville,109.0,924.37,False,False,False
9051,665,2025-01-30,19,Berline,Diesel,Aéroport,620.0,1861.98,True,False,False
9052,1755,2024-08-14,14,SUV,Essence,Centre-ville,169.0,1362.84,False,False,False
9053,3533,2024-03-11,22,SUV,Essence,Gare,,2552.41,False,True,False
9054,4241,2024-06-24,1,Citadine,Diesel,Centre-ville,798.0,107.98,False,True,False
9055,4389,2024-10-15,30,SUV,Essence,Gare,102.0,3052.26,True,False,False
9056,1495,2024-08-22,8,Berline,Essence,Gare,894.0,291.03,False,True,False
9057,2684,2024-09-07,3,SUV,Essence,Gare,899.0,92.82,False,False,True
9058,3478,2024-06-25,15,SUV,Diesel,Aéroport,646.0,1784.08,False,False,True
9059,3815,2024-07-06,2,SUV,Diesel,Aéroport,686.0,185.64,False,False,False
9060,4463,2024-10-25,3,Citadine,Hybride,Gare,978.0,128.94,False,False,False
9061,2838,2025-01-11,6,Utilitaire,Diesel,Aéroport,281.0,642.13,False,False,False
9062,3337,2024-05-12,4,Berline,Essence,Aéroport,,219.34,True,False,False
9063,3428,2024-09-21,20,Citadine,Essence,Centre-ville,192.0,1331.1,False,True,False
9064,3931,2024-07-06,22,Citadine,Essence,Gare,608.0,993.77,False,False,False
9065,820,2024-11-22,16,Berline,Électrique,Aéroport,432.0,1276.82,False,False,False
9066,3290,2024-06-23,13,Citadine,Essence,Gare,777.0,1029.71,False,False,False
9067,1688,2025-02-21,8,SUV,Diesel,Gare,70.0,370.24,False,False,False
9068,1030,2024-06-15,16,Berline,Essence,Centre-ville,683.0,1300.81,False,False,True
9069,2974,2024-03-22,5,Citadine,Électrique,Gare,588.0,178.64,False,False,False
9070,3955,2024-07-24,21,SUV,Hybride,Aéroport,663.0,1779.16,False,False,True
9071,3273,2024-06-22,2,Berline,Diesel,Aéroport,558.0,63.61,False,False,False
9072,3896,2024-07-12,30,Berline,Essence,Aéroport,744.0,2923.46,False,False,False
9073,3651,2025-02-11,8,Berline,Essence,Aéroport,865.0,876.92,True,False,False
9074,4375,2024-06-04,14,SUV,Diesel,Centre-ville,181.0,911.54,False,False,False
9075,4652,2024-12-25,25,Citadine,Électrique,Centre-ville,576.0,1395.78,True,False,False
9076,4903,2024-04-22,10,SUV,Essence,Aéroport,951.0,542.97,True,False,False
9077,701,2024-06-10,30,SUV,Essence,Aéroport,682.0,915.34,False,False,True
9078,925,2024-04-06,21,Utilitaire,Diesel,Aéroport,850.0,1131.55,False,False,True
9079,1897,2024-05-16,1,SUV,Hybride,Aéroport,535.0,59.02,False,False,True
9080,532,2024-08-04,14,Berline,Diesel,Aéroport,784.0,1366.6,False,False,False
9081,4664,2024-03-28,10,Utilitaire,Diesel,Centre-ville,227.0,575.72,False,False,True
9082,2284,2025-02-09,23,Citadine,Diesel,Centre-ville,,1057.65,False,False,False
9083,3150,2025-01-14,5,SUV,Diesel,Gare,680.0,491.55,True,True,False
9084,148,2024-09-03,29,SUV,Hybride,Gare,,2251.97,False,False,False
9085,3140,2025-02-19,22,SUV,Essence,Gare,498.0,2492.34,False,False,True
9086,3031,2024-05-07,22,Berline,Hybride,Aéroport,629.0,1183.79,False,True,False
9087,3814,2024-06-23,23,Berline,Diesel,Aéroport,613.0,1808.05,False,False,False
9088,4144,2025-01-07,4,Berline,Diesel,Aéroport,,220.56,False,True,True
9089,3693,2024-04-06,1,Berline,Hybride,Centre-ville,420.0,79.31,False,False,False
9090,2354,2024-10-12,3,Utilitaire,Diesel,Centre-ville,267.0,136.19,False,False,False
9091,997,2024-03-07,8,Berline,Hybride,Gare,834.0,483.06,False,True,False
9092,2645,2024-11-15,27,Citadine,Essence,Centre-ville,731.0,2139.08,True,False,False
9093,692,2024-07-12,23,Citadine,Diesel,Aéroport,934.0,1028.52,False,False,False
9094,2790,2024-06-22,6,SUV,Essence,Gare,922.0,271.04,False,False,False
9095,1228,2024-10-23,22,SUV,Diesel,Aéroport,275.0,941.71,False,False,True
9096,2711,2024-06-11,23,Citadine,Diesel,Aéroport,779.0,1075.6,False,True,True
9097,4074,2024-06-13,19,Utilitaire,Essence,Centre-ville,706.0,2045.17,True,True,False
9098,2513,2025-02-13,17,SUV,Essence,Aéroport,620.0,1973.18,False,True,False
9099,2795,2024-09-19,17,SUV,Diesel,Aéroport,,632.35,False,False,False
9100,4559,2024-10-22,20,Citadine,Hybride,Aéroport,451.0,2090.49,False,False,False
9101,2917,2024-11-26,23,Citadine,Essence,Gare,384.0,1379.14,False,False,True
9102,976,2024-10-13,4,Berline,Hybride,Aéroport,393.0,374.17,False,False,False
9103,2606,2024-04-02,20,Citadine,Essence,Aéroport,793.0,1293.36,False,True,False
9104,1114,2024-05-10,11,Citadine,Essence,Centre-ville,253.0,331.06,False,False,False
9105,3862,2024-05-30,30,SUV,Hybride,Gare,330.0,1006.24,False,True,False
9106,702,2024-04-18,28,Citadine,Diesel,Aéroport,799.0,1078.4,False,False,True
9107,4782,2024-05-09,5,Utilitaire,Essence,Aéroport,344.0,374.97,False,True,True
9108,4461,2024-12-08,19,Citadine,Diesel,Centre-ville,213.0,850.95,False,False,False
9109,2243,2024-04-12,22,Citadine,Hybride,Aéroport,905.0,2217.29,False,False,True
9110,1691,2024-04-13,24,Citadine,Essence,Aéroport,467.0,2215.69,False,True,False
9111,3176,2024-09-02,12,SUV,Électrique,Centre-ville,,1279.69,False,False,False
9112,2136,2024-09-15,25,Citadine,Essence,Aéroport,884.0,2792.26,True,True,False
9113,2516,2024-07-14,4,Utilitaire,Électrique,Centre-ville,729.0,287.48,False,False,False
9114,2305,2024-09-13,10,SUV,Diesel,Centre-ville,365.0,730.78,False,True,True
9115,4731,2024-12-22,14,Citadine,Électrique,Aéroport,426.0,1650.07,True,False,True
9116,3023,2024-10-18,25,Citadine,Essence,Aéroport,970.0,2866.77,False,False,False
9117,3819,2024-06-13,1,Citadine,Électrique,Gare,,73.46,False,False,False
9118,1660,2024-03-15,12,Citadine,Hybride,Aéroport,672.0,658.02,True,False,True
9119,1907,2024-05-27,30,Citadine,Diesel,Gare,649.0,2642.43,True,True,True
9120,654,2025-02-11,22,SUV,Diesel,Centre-ville,872.0,801.73,True,False,False
9121,984,2024-05-02,30,Citadine,Électrique,Gare,339.0,2332.54,True,False,False
9122,621,2024-06-20,6,SUV,Diesel,Aéroport,,219.23,False,False,True
9123,4949,2025-02-22,12,Citadine,Diesel,Gare,380.0,1016.51,False,True,False
9124,2745,2024-04-23,2,Berline,Essence,Aéroport,978.0,230.05,False,True,False
9125,4822,2024-04-04,7,Berline,Essence,Gare,411.0,664.66,True,False,False
9126,3186,2024-03-15,15,Citadine,Hybride,Centre-ville,867.0,1159.72,False,True,True
9127,3546,2024-11-20,9,Utilitaire,Diesel,Aéroport,433.0,731.11,True,False,False
9128,3817,2024-11-21,17,Citadine,Diesel,Aéroport,381.0,951.79,False,True,True
9129,663,2024-10-19,22,Citadine,Essence,Centre-ville,913.0,2596.05,False,True,False
9130,1832,2024-12-16,18,Citadine,Essence,Aéroport,239.0,1684.9,False,False,False
9131,2649,2024-07-19,22,SUV,Essence,Gare,552.0,1084.63,False,False,False
9132,353,2024-05-03,18,Citadine,Essence,Centre-ville,736.0,1947.18,False,True,False
